filepath,filetype,sample_rate,duration_sec,instrument_label
input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S4.mp3,.mp3,44100,1.253877551020408,Gabbang
input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S5.mp3,.mp3,44100,1.253877551020408,Gabbang
input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S6.mp3,.mp3,44100,1.123265306122449,Gabbang
input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S7.mp3,.mp3,44100,1.123265306122449,Gabbang
input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N9_P1_S1.mp3,.mp3,44100,1.0971428571428572,Gabbang
input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N9_P1_S2.mp3,.mp3,44100,0.9926530612244898,Gabbang
input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_PIECE1_SuwaSuwa.mp3,.mp3,44100,149.26367346938775,Gabbang
input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_PIECE2_Magellan .mp3,.mp3,44100,92.02938775510204,Gabbang
input\full\Falendag_audios\Falendag_audios\Tr_Falendag_493_P1_N1-E4_S1.mp3,.mp3,44100,0.966530612244898,Falendag
input\full\Falendag_audios\Falendag_audios\Tr_Falendag_493_P1_N1-E4_S2.mp3,.mp3,44100,0.8620408163265306,Falendag
input\full\Falendag_audios\Falendag_audios\Tr_Falendag_493_P1_N2-F#4_S1.mp3,.mp3,44100,0.8881632653061224,Falendag
input\full\Falendag_audios\Falendag_audios\Tr_Falendag_493_P1_N2-F#4_S2.mp3,.mp3,44100,0.8359183673469388,Falendag
input\full\Falendag_audios\Falendag_audios\Tr_Falendag_493_P1_N3-G#4_S1.mp3,.mp3,44100,0.966530612244898,Falendag
input\full\Falendag_audios\Falendag_audios\Tr_Falendag_493_P1_N3-G#4_S2.mp3,.mp3,44100,0.8881632653061224,Falendag
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S1.mp3,.mp3,44100,4.25795918367347,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S2.mp3,.mp3,44100,4.83265306122449,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S3.mp3,.mp3,44100,4.83265306122449,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S4.mp3,.mp3,44100,4.0751020408163265,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S5.mp3,.mp3,44100,5.0416326530612245,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S6.mp3,.mp3,44100,4.83265306122449,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S1.mp3,.mp3,44100,4.388571428571429,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S2.mp3,.mp3,44100,5.0416326530612245,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S3.mp3,.mp3,44100,4.702040816326531,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S4.mp3,.mp3,44100,4.858775510204081,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S5.mp3,.mp3,44100,5.093877551020408,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S6.mp3,.mp3,44100,4.12734693877551,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S7.mp3,.mp3,44100,4.022857142857143,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S1.mp3,.mp3,44100,5.093877551020408,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S2.mp3,.mp3,44100,6.060408163265306,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S3.mp3,.mp3,44100,4.702040816326531,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S4.mp3,.mp3,44100,5.459591836734694,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S5.mp3,.mp3,44100,5.877551020408164,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S6.mp3,.mp3,44100,5.276734693877551,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S7.mp3,.mp3,44100,5.564081632653061,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S8.mp3,.mp3,44100,5.929795918367347,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S1.mp3,.mp3,44100,5.98204081632653,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S2.mp3,.mp3,44100,5.250612244897959,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S3.mp3,.mp3,44100,4.54530612244898,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S4.mp3,.mp3,44100,4.571428571428571,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S5.mp3,.mp3,44100,5.198367346938776,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S6.mp3,.mp3,44100,4.649795918367347,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S1.mp3,.mp3,44100,5.485714285714286,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S2.mp3,.mp3,44100,5.250612244897959,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S3.mp3,.mp3,44100,4.806530612244898,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S4.mp3,.mp3,44100,4.728163265306122,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S5.mp3,.mp3,44100,5.616326530612245,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S6.mp3,.mp3,44100,4.284081632653061,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S7.mp3,.mp3,44100,5.12,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S1.mp3,.mp3,44100,5.093877551020408,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S2.mp3,.mp3,44100,4.858775510204081,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S3.mp3,.mp3,44100,5.12,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S4.mp3,.mp3,44100,4.388571428571429,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S5.mp3,.mp3,44100,4.858775510204081,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S6.mp3,.mp3,44100,4.911020408163266,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S7.mp3,.mp3,44100,5.276734693877551,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S8.mp3,.mp3,44100,4.83265306122449,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N7_P1_S1.mp3,.mp3,44100,0.2873469387755102,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N7_P1_S2.mp3,.mp3,44100,0.2873469387755102,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S1.mp3,.mp3,44100,5.381224489795918,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S2.mp3,.mp3,44100,5.381224489795918,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S3.mp3,.mp3,44100,5.381224489795918,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S4.mp3,.mp3,44100,6.112653061224489,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S5.mp3,.mp3,44100,5.564081632653061,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S6.mp3,.mp3,44100,5.093877551020408,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S7.mp3,.mp3,44100,5.0416326530612245,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S8.mp3,.mp3,44100,4.963265306122449,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_PIECE1_Klalet.mp3,.mp3,44100,175.30775510204083,Faglung
input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_PIECE2_Tinggalung.mp3,.mp3,44100,163.08244897959185,Faglung
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N1-G4_S1.mp3,.mp3,44100,5.537959183673469,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N1-G4_S2.mp3,.mp3,44100,4.2057142857142855,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N10-D#5D#6_S1.mp3,.mp3,44100,3.239183673469388,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N10-D#5D#6_S2.mp3,.mp3,44100,4.388571428571429,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N2-B4_S1.mp3,.mp3,44100,3.5787755102040815,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N2-B4_S2.mp3,.mp3,44100,2.899591836734694,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N3-C5_S1.mp3,.mp3,44100,4.362448979591837,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N3-C5_S2.mp3,.mp3,44100,4.153469387755102,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N4-D5_S1.mp3,.mp3,44100,3.500408163265306,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N4-D5_S2.mp3,.mp3,44100,3.0563265306122447,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N5-D#5_S1.mp3,.mp3,44100,3.1608163265306124,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N5-D#5_S2.mp3,.mp3,44100,3.3436734693877552,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N6-G5_S1.mp3,.mp3,44100,4.519183673469388,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N6-G5_S2.mp3,.mp3,44100,3.84,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N7-A4A5_S1.mp3,.mp3,44100,3.84,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N7-A4A5_S2.mp3,.mp3,44100,4.728163265306122,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N8-B4B5_S1.mp3,.mp3,44100,3.9706122448979593,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N8-B4B5_S2.mp3,.mp3,44100,4.0751020408163265,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N9-D5D6_S1.mp3,.mp3,44100,3.6048979591836736,Enonggol 
input\full\Enonggol _audios\Enonggol _audios\Klng_Enonggol_70_P1_N9-D5D6_S2.mp3,.mp3,44100,3.3436734693877552,Enonggol 
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_680_P1_N0-A3_S1.mp3,.mp3,44100,2.063673469387755,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_680_P1_N0-A3_S2.mp3,.mp3,44100,2.27265306122449,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_680_P1_N0-A3_S3.mp3,.mp3,44100,2.0114285714285716,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_680_P1_N0-A3_S4.mp3,.mp3,44100,2.1942857142857144,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_680_P1_N0-A3_S5.mp3,.mp3,44100,2.5338775510204083,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_681_P1_N0-G4_S1.mp3,.mp3,44100,1.4106122448979592,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_681_P1_N0-G4_S2.mp3,.mp3,44100,1.4106122448979592,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_681_P1_N0-G4_S3.mp3,.mp3,44100,1.436734693877551,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_681_P1_N0-G4_S4.mp3,.mp3,44100,1.3583673469387756,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_681_P1_N0-G4_S5.mp3,.mp3,44100,1.253877551020408,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_682_P1_N0-E4_S1.mp3,.mp3,44100,1.3061224489795917,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_682_P1_N0-E4_S2.mp3,.mp3,44100,1.4628571428571429,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_682_P1_N0-E4_S3.mp3,.mp3,44100,1.436734693877551,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_682_P1_N0-E4_S4.mp3,.mp3,44100,1.5412244897959184,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_682_P1_N0-E4_S5.mp3,.mp3,44100,1.593469387755102,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_683_P1_N0-A#3_S1.mp3,.mp3,44100,1.593469387755102,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_683_P1_N0-A#3_S2.mp3,.mp3,44100,1.8285714285714285,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_683_P1_N0-A#3_S3.mp3,.mp3,44100,1.750204081632653,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_683_P1_N0-A#3_S4.mp3,.mp3,44100,1.8546938775510204,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_683_P1_N0-A#3_S5.mp3,.mp3,44100,1.7763265306122449,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_684_P1_N0-D#4_S1.mp3,.mp3,44100,1.4889795918367348,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_684_P1_N0-D#4_S2.mp3,.mp3,44100,1.6979591836734693,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_684_P1_N0-D#4_S3.mp3,.mp3,44100,1.619591836734694,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_684_P1_N0-D#4_S4.mp3,.mp3,44100,1.8546938775510204,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_684_P1_N0-D#4_S5.mp3,.mp3,44100,1.6718367346938776,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_686_P1_N0-C4_S1.mp3,.mp3,44100,1.6718367346938776,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_686_P1_N0-C4_S2.mp3,.mp3,44100,1.7763265306122449,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_686_P1_N0-C4_S3.mp3,.mp3,44100,1.750204081632653,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_686_P1_N0-C4_S4.mp3,.mp3,44100,1.7763265306122449,Diwdiw-as
input\full\Diwdiw-as_audios\Diwdiw-as_audios\Klng_Diwdiw-as_686_P1_N0-C4_S5.mp3,.mp3,44100,1.8808163265306121,Diwdiw-as
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P1_S1.mp3,.mp3,44100,21.812244897959182,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P1_S2.mp3,.mp3,44100,18.546938775510203,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P1_S3.mp3,.mp3,44100,16.64,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P1_S4.mp3,.mp3,44100,19.696326530612247,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S1.mp3,.mp3,44100,1.0448979591836736,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S10.mp3,.mp3,44100,1.0971428571428572,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S11.mp3,.mp3,44100,1.2016326530612245,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S12.mp3,.mp3,44100,1.593469387755102,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S13.mp3,.mp3,44100,1.4889795918367348,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S2.mp3,.mp3,44100,0.966530612244898,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S3.mp3,.mp3,44100,0.9404081632653061,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S4.mp3,.mp3,44100,1.2016326530612245,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S5.mp3,.mp3,44100,1.1755102040816328,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S6.mp3,.mp3,44100,1.28,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S7.mp3,.mp3,44100,1.2277551020408164,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S8.mp3,.mp3,44100,1.2016326530612245,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_Dahingteuran_N0_P2_S9.mp3,.mp3,44100,1.436734693877551,Dahingteuran
input\full\Dahingteuran_audios\Dahingteuran_audios\ILGN_MTSG_ENSEMBLE1_Rainmaker.mp3,.mp3,44100,99.99673469387756,Dahingteuran
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_118_P1_N1-B4_S1.mp3,.mp3,44100,1.1755102040816328,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_118_P1_N1-B4_S2.mp3,.mp3,44100,1.4889795918367348,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_118_P1_N2-C5_S1.mp3,.mp3,44100,1.7240816326530612,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_118_P1_N2-C5_S2.mp3,.mp3,44100,2.063673469387755,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_118_P1_N3-E5_S1.mp3,.mp3,44100,2.115918367346939,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_118_P1_N3-E5_S2.mp3,.mp3,44100,1.9853061224489796,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_118_P1_N4-F5_S1.mp3,.mp3,44100,2.0114285714285716,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_118_P1_N4-F5_S2.mp3,.mp3,44100,1.9853061224489796,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_118_P1_N5-G5_S1.mp3,.mp3,44100,2.1420408163265305,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_118_P1_N5-G5_S2.mp3,.mp3,44100,2.1420408163265305,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N1-B4_S1.mp3,.mp3,44100,1.6457142857142857,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N1-B4_S2.mp3,.mp3,44100,2.0114285714285716,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N10-A6_S1.mp3,.mp3,44100,2.4293877551020406,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N10-A6_S2.mp3,.mp3,44100,3.0040816326530613,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N2-D5_S1.mp3,.mp3,44100,1.6979591836734693,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N2-D5_S2.mp3,.mp3,44100,1.8024489795918368,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N3-F5_S1.mp3,.mp3,44100,1.8546938775510204,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N3-F5_S2.mp3,.mp3,44100,1.8285714285714285,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N4-G5_S1.mp3,.mp3,44100,2.115918367346939,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N4-G5_S2.mp3,.mp3,44100,1.9853061224489796,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N5-A5_S1.mp3,.mp3,44100,1.9853061224489796,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N5-A5_S2.mp3,.mp3,44100,1.933061224489796,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N6-B5_S1.mp3,.mp3,44100,2.115918367346939,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N6-B5_S2.mp3,.mp3,44100,2.246530612244898,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N7-D6_S1.mp3,.mp3,44100,2.27265306122449,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N7-D6_S2.mp3,.mp3,44100,2.1420408163265305,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N8-E6_S1.mp3,.mp3,44100,1.8808163265306121,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N8-E6_S2.mp3,.mp3,44100,2.1420408163265305,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N9-G6_S1.mp3,.mp3,44100,1.9591836734693877,Dagoyong
input\full\Dagoyong_audios\Dagoyong_audios\Hg_Dagoyong_71_P1_N9-G6_S2.mp3,.mp3,44100,1.8546938775510204,Dagoyong
input\full\Dabakan (Maranao)_audios\Dabakan (Maranao)_audios\ILGN_MR_Dabakan_INTRO.mp3,.mp3,44100,26.357551020408163,Dabakan (Maranao)
input\full\Dabakan (Maranao)_audios\Dabakan (Maranao)_audios\ILGN_MR_Dabakan_N0_P1_S1.mp3,.mp3,44100,1.2277551020408164,Dabakan (Maranao)
input\full\Dabakan (Maranao)_audios\Dabakan (Maranao)_audios\ILGN_MR_Dabakan_N0_P1_S2.mp3,.mp3,44100,1.4106122448979592,Dabakan (Maranao)
input\full\Dabakan (Maranao)_audios\Dabakan (Maranao)_audios\ILGN_MR_Dabakan_N0_P1_S3.mp3,.mp3,44100,1.4628571428571429,Dabakan (Maranao)
input\full\Dabakan (Maranao)_audios\Dabakan (Maranao)_audios\ILGN_MR_Dabakan_N0_P1_S4.mp3,.mp3,44100,1.3322448979591837,Dabakan (Maranao)
input\full\Dabakan (Maranao)_audios\Dabakan (Maranao)_audios\ILGN_MR_Dabakan_N0_P1_S5.mp3,.mp3,44100,1.4628571428571429,Dabakan (Maranao)
input\full\Dabakan (Maranao)_audios\Dabakan (Maranao)_audios\ILGN_MR_Dabakan_N0_P2_S1.mp3,.mp3,44100,1.28,Dabakan (Maranao)
input\full\Dabakan (Maranao)_audios\Dabakan (Maranao)_audios\ILGN_MR_Dabakan_N0_P2_S2.mp3,.mp3,44100,1.28,Dabakan (Maranao)
input\full\Dabakan (Maranao)_audios\Dabakan (Maranao)_audios\ILGN_MR_Dabakan_N0_P2_S3.mp3,.mp3,44100,1.4106122448979592,Dabakan (Maranao)
input\full\Dabakan (Maranao)_audios\Dabakan (Maranao)_audios\ILGN_MR_Dabakan_N0_P2_S4.mp3,.mp3,44100,1.1493877551020408,Dabakan (Maranao)
input\full\Dabakan (Maranao)_audios\Dabakan (Maranao)_audios\ILGN_MR_Dabakan_N0_P2_S5.mp3,.mp3,44100,1.1493877551020408,Dabakan (Maranao)
input\full\Dabakan (Maranao)_audios\Dabakan (Maranao)_audios\ILGN_MR_Dabakan_N0_P2_S6.mp3,.mp3,44100,1.123265306122449,Dabakan (Maranao)
input\full\Bungkaka_audios\Bungkaka_audios\Unk_Bungkaka_548_P1_N1_S1.mp3,.mp3,44100,1.3844897959183673,Bungkaka
input\full\Bungkaka_audios\Bungkaka_audios\Unk_Bungkaka_548_P1_N1_S2.mp3,.mp3,44100,1.28,Bungkaka
input\full\Bungkaka_audios\Bungkaka_audios\Unk_Bungkaka_548_P1_N2_S1.mp3,.mp3,44100,1.3583673469387756,Bungkaka
input\full\Bungkaka_audios\Bungkaka_audios\Unk_Bungkaka_548_P1_N2_S2.mp3,.mp3,44100,1.2016326530612245,Bungkaka
input\full\Bungkaka_audios\Bungkaka_audios\Unk_Bungkaka_548_P2_N1_S1.mp3,.mp3,44100,1.2277551020408164,Bungkaka
