filepath,instrument_label,context_label,is_augmented,original_file,sample_rate,meta_sample_rate,duration_sec,meta_duration,rms_energy,zcr,spectral_centroid,spectral_bandwidth,rolloff,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N1-E5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N1-E5_S1.mp3,44100,44100,1.4106122448979592,1.4106122448979592,0.15070151,0.03911052766393443,1600.0940566621393,1939.871169776221,2574.276783427254,0.006814646,-366.92514,87.42358,-70.74412,-15.564424,-14.58046,-21.651003,-46.213,-29.6635,-25.487984,-17.150558,-0.19269447,-0.34952614,9.890044
input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N1-E5_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N1-E5_S2.mp3,44100,44100,1.619591836734694,1.619591836734694,0.1455666,0.03966238839285714,1663.103194668141,2026.4637417090046,2675.654296875,0.005714809,-364.68735,86.59035,-66.693886,-12.958747,-22.767204,-11.847076,-41.154507,-35.598095,-15.471793,-22.17136,-2.8066354,3.3941445,6.2513623
input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N2-G5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N2-G5_S1.mp3,44100,44100,1.6718367346938776,1.6718367346938776,0.10682468,0.04810075431034483,2462.030845754254,2677.6268604961947,4688.4465921336205,0.0076908884,-340.5454,75.300476,-92.576935,-7.8755827,-44.648617,-14.07208,-44.298153,-26.381866,-1.9310669,0.76530564,11.382019,6.327764,-6.024211
input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N2-G5_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N2-G5_S2.mp3,44100,44100,1.8546938775510204,1.8546938775510204,0.10990824,0.0423797607421875,2431.75624582159,2684.7068814373247,4653.3251953125,0.0005289794,-328.262,79.42127,-88.09907,-9.924055,-45.45736,-6.353105,-45.202927,-25.015203,-4.603198,0.16583824,9.678511,2.053322,-6.2749796
input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N3-A5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N3-A5_S1.mp3,44100,44100,1.6718367346938776,1.6718367346938776,0.22883187,0.04763267780172414,1911.513509742449,2214.3994653383825,3066.625134698276,0.011906255,-325.276,69.532715,-82.12387,-22.839546,-40.315384,-22.680473,-41.298496,-21.388548,10.710733,4.4791665,12.392603,-4.0908465,-21.245302
input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N3-A5_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N3-A5_S2.mp3,44100,44100,1.7240816326530612,1.7240816326530612,0.18351541,0.05975055054530201,2196.1944052174595,2342.8642819126912,3689.98171403104,0.018620308,-343.39346,69.93953,-83.73834,-22.925213,-37.637962,-22.968426,-43.678356,-16.768116,8.4046,6.1715827,16.289082,-1.7696462,-17.576641
input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N4-B5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N4-B5_S1.mp3,44100,44100,1.6979591836734693,1.697959183673469,0.12932089,0.05688974808673469,2576.7401020524217,2791.963313677065,4527.978515625,0.011866432,-337.43658,58.2394,-98.098816,-19.824905,-42.254677,-15.364457,-38.512684,-3.7766554,-1.2388804,-4.990908,-3.851904,-23.084795,-24.138714
input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N4-B5_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N4-B5_S2.mp3,44100,44100,1.7763265306122449,1.7763265306122449,0.13177699,0.05699573863636364,2757.15030613356,2941.3739954369103,5006.190074573864,0.01338733,-321.56833,56.28646,-95.82556,-17.513704,-39.59762,-18.907845,-38.633842,1.590531,-8.74234,0.7479012,-5.223904,-24.040594,-22.457985
input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N5-D6_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N5-D6_S1.mp3,44100,44100,1.8808163265306121,1.880816326530612,0.072970174,0.06517206671779141,3351.23440503626,2912.91809981188,5699.03302338957,0.008566807,-313.87708,50.010414,-128.5622,-8.131739,-43.346478,-8.208388,-40.85143,3.480543,-30.188913,-11.579169,-27.611654,-19.97812,-4.2103705
input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N5-D6_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Pl_Suling_86(upperregister)_P1_N5-D6_S2.mp3,44100,44100,1.933061224489796,1.933061224489796,0.08838574,0.06358766841317365,3393.0293450356253,3136.003007349317,5576.454902694611,0.006615395,-306.81406,47.07731,-128.51085,-24.9308,-36.739166,-13.51749,-49.597176,15.023078,-39.3301,-6.075498,-23.44422,-27.76011,3.9058077
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N1-A#3_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N1-A#3_S1.mp3,44100,44100,2.0114285714285716,2.011428571428572,0.0103052305,0.027430742636494254,782.8340530816442,1100.880693920778,1417.9738011853449,0.013116337,-775.99774,122.15618,97.595116,63.740143,28.486818,-1.0513449,-20.2136,-27.550417,-24.80279,-16.122488,-6.5623403,-0.27652207,0.75957394
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N1-A#3_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N1-A#3_S2.mp3,44100,44100,2.1942857142857144,2.1942857142857144,0.010693038,0.02177734375,755.7212123907643,1047.8393616954133,1364.865080180921,0.010416153,-767.7029,131.87352,99.10971,58.644417,20.168303,-9.102602,-23.82074,-24.606585,-18.106443,-10.6954565,-5.4484644,-3.9783123,-6.227918
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N10-D#4_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N10-D#4_S1.mp3,44100,44100,2.403265306122449,2.403265306122449,0.06551139,0.034005972055288464,1289.0541844448537,1503.6035815078749,2203.7369948167066,0.010121777,-504.202,88.36159,-51.412346,-27.142164,-14.831763,-27.778307,-49.204716,-39.268967,-27.275166,-5.44065,10.954574,1.567308,17.590414
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N10-D#4_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N10-D#4_S2.mp3,44100,44100,2.0375510204081633,2.037551020408164,0.0668174,0.03590809215198864,1186.6525244611664,1380.0978502060384,2096.0615678267045,0.008955219,-511.4517,91.376854,-44.183216,-30.270159,-19.972685,-30.19801,-54.03396,-44.076797,-29.436657,-4.1859455,12.508206,0.06249948,17.374056
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N11-E4_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N11-E4_S1.mp3,44100,44100,2.2987755102040817,2.2987755102040817,0.09265798,0.0391091198178392,1220.1000781353073,1299.234785921351,1536.4319154365578,0.009768244,-513.19714,76.855095,-27.677101,-30.961657,-20.997265,-29.308664,-40.259804,-40.5177,-21.148508,0.6015357,8.518965,11.862098,29.286442
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N11-E4_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N11-E4_S2.mp3,44100,44100,2.1420408163265305,2.1420408163265305,0.107804455,0.04017103040540541,1144.5081376224696,1221.684958115729,1224.1334987331081,0.015878081,-495.20447,85.58705,-30.955975,-29.983267,-27.873337,-33.188473,-45.3559,-43.66972,-21.696165,-3.4159253,8.2964115,12.2887745,30.65037
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N12-F#5_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N12-F#5_S2.mp3,44100,44100,1.9591836734693877,1.959183673469388,0.087991424,0.04673920580621302,1439.0455938233356,1624.921692846058,1797.3216762204142,0.012227929,-482.8636,80.878105,-39.51098,-23.905426,-24.906036,-27.962637,-41.482536,-32.168076,-6.9602966,7.6681695,24.061323,25.379108,29.623804
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N13-G#4_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N13-G#4_S1.mp3,44100,44100,1.906938775510204,1.906938775510204,0.08227726,0.04423828125,1661.0661065532913,2124.8101027677512,2561.668146306818,0.00532501,-478.9216,57.472633,-59.848568,-30.870804,-42.180588,-22.110289,-47.95846,-24.187445,4.5631456,17.538939,33.985245,25.876244,25.252747
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N13-G#4_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N13-G#4_S2.mp3,44100,44100,1.8808163265306121,1.880816326530612,0.07767601,0.04754900786042945,1973.821899491228,2529.5779338660773,3117.2944425805213,0.012386466,-469.398,51.8924,-55.103607,-22.563026,-47.792896,-18.542942,-43.21457,-19.983456,1.079101,15.279654,29.949997,21.233587,19.2699
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N14-A5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N14-A5_S1.mp3,44100,44100,2.115918367346939,2.115918367346939,0.17984188,0.04579704576502732,1733.06627787675,2057.1173914356073,2437.3703253073772,0.007874633,-406.56204,52.234226,-66.763626,-30.872828,-47.23462,-22.590939,-38.924,-15.430896,10.123812,17.801865,29.41948,13.006409,-4.8549943
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N14-A5_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N14-A5_S2.mp3,44100,44100,2.1942857142857144,2.1942857142857144,0.1660859,0.04722964638157895,1854.0975052031702,2205.26777742367,2870.8293071546054,0.011777436,-407.5051,50.9217,-66.55859,-34.942387,-40.14241,-19.09781,-38.741447,-14.181926,11.163538,18.46815,27.619741,14.6142235,-2.971654
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N2-C#4_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N2-C#4_S1.mp3,44100,44100,2.1420408163265305,2.1420408163265305,0.029672282,0.02293602195945946,651.769734275777,873.3961078352347,1114.7215477195946,0.010351929,-670.18964,88.20709,67.701225,40.65066,14.280491,-5.624996,-16.109163,-17.584038,-13.355159,-8.131702,-6.0831847,-9.079647,-15.8513775
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N3-D#4_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N3-D#4_S1.mp3,44100,44100,1.8285714285714285,1.8285714285714283,0.02213845,0.021759419501582278,657.4498571267621,726.6964209091384,1047.903790051424,0.0067369887,-675.61237,128.21643,58.20755,24.025257,7.4393682,-19.87495,-38.665627,-30.755995,-5.728715,13.586403,4.118575,-24.14727,-33.682617
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N3-D#4_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N3-D#4_S2.mp3,44100,44100,2.0375510204081633,2.037551020408164,0.022750793,0.020832408558238636,629.6005485050142,658.8211073389342,1080.819979580966,0.008905986,-682.4678,125.339355,65.474846,25.75525,7.0243573,-17.260012,-41.150684,-34.740505,-2.116428,15.840857,-0.068998665,-24.344805,-30.62103
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N4-D3_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N4-D3_S1.mp3,44100,44100,2.115918367346939,2.115918367346939,0.032685284,0.020534494535519126,534.3963797274608,592.2120901370527,747.4257172131148,0.010767789,-637.2435,111.46819,50.646473,22.066954,17.099342,-1.3039116,-26.209524,-28.322992,-12.38926,-4.8071117,-11.150569,-20.127188,-27.594631
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N4-D3_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N4-D3_S2.mp3,44100,44100,1.933061224489796,1.933061224489796,0.03668781,0.024545635291916168,720.5730945958437,765.1017139909727,1308.1098545097304,0.011109562,-636.22894,106.701324,48.108093,18.372368,11.103464,-7.0011153,-29.320997,-29.018326,-11.962547,-3.9975674,-9.680788,-17.690676,-24.974472
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N5-F#4_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N5-F#4_S1.mp3,44100,44100,2.3248979591836734,2.3248979591836734,0.041578837,0.020226018345771143,533.3809335889247,538.1080531188562,636.3543610074627,0.0065597184,-613.9183,103.37091,53.427647,22.1116,9.562368,-8.400263,-30.332438,-34.938625,-22.939186,-17.155352,-24.953335,-29.966982,-22.010021
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N5-F#4_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N5-F#4_S2.mp3,44100,44100,1.8285714285714285,1.8285714285714283,0.048581872,0.023558025118670885,633.3647530427507,633.9233487327191,911.617694323576,0.0129105365,-608.48737,106.31642,54.18162,19.20714,3.9979248,-12.256987,-29.743486,-34.040314,-27.157122,-22.555595,-21.938725,-19.259094,-16.107586
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N6-G4_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N6-G4_S1.mp3,44100,44100,2.115918367346939,2.115918367346939,0.05258998,0.025665449965846996,690.6170853482,637.1731215058746,891.8040791495902,0.011725834,-590.7336,106.118034,24.309511,-9.662169,0.024869803,-1.3986117,-22.97226,-32.881943,-24.103159,-20.503115,-31.5632,-38.809387,-28.176414
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N6-G4_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N6-G4_S2.mp3,44100,44100,1.9591836734693877,1.959183673469388,0.052569322,0.024145363350591715,616.6258606219012,591.1473535367535,762.9634338017752,0.007207074,-588.6077,105.66915,32.94421,-3.4534364,-3.957761,-7.364923,-20.930958,-26.880571,-22.930536,-22.602137,-30.491238,-35.682693,-28.621626
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N7-G#4_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N7-G#4_S1.mp3,44100,44100,1.9591836734693877,1.959183673469388,0.060318783,0.027057715421597635,666.0294778462603,632.3502226526439,896.4947762573964,0.007607385,-575.14166,88.502846,24.029594,-1.635486,1.6933415,-6.1488028,-23.216484,-29.365898,-28.386797,-30.027266,-29.734514,-25.260864,-23.958448
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N7-G#4_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N7-G#4_S2.mp3,44100,44100,1.7763265306122449,1.7763265306122449,0.064789794,0.025041852678571428,646.7647101816032,571.790656454119,817.4227627840909,0.013243477,-576.02203,89.99476,28.980707,-0.69736934,-2.6543138,-9.357206,-22.18639,-27.882895,-30.363167,-34.17389,-32.03173,-24.92166,-23.328083
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N8-B4_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N8-B4_S1.mp3,44100,44100,1.933061224489796,1.933061224489796,0.059809674,0.027779402133233533,717.56722704771,641.7474353550825,915.0966621444611,0.008799109,-566.24207,81.798615,24.574099,3.3523078,-1.5292544,-23.312733,-42.21447,-37.1284,-27.506184,-29.139753,-29.56805,-22.381495,-16.955221
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N8-B4_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N8-B4_S2.mp3,44100,44100,1.8024489795918368,1.8024489795918368,0.06873852,0.02990096654647436,727.6003717080273,621.6785295181469,861.328125,0.008205658,-563.09845,94.57855,20.496958,-0.42154586,-1.7858605,-27.262383,-47.131386,-38.41002,-27.599752,-29.206694,-28.251621,-22.32219,-20.46615
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N9-C#4_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N9-C#4_S1.mp3,44100,44100,2.3248979591836734,2.3248979591836734,0.07587022,0.04017024253731343,1073.0705525873038,1024.8752307619231,1336.2370277518658,0.008797794,-543.90533,84.47479,-13.187278,-14.96764,-5.350974,-31.4279,-53.999035,-45.20591,-20.683983,-11.506615,-16.36741,-11.985497,5.766066
input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N9-C#4_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Sml_Suling_143_P1_N9-C#4_S2.mp3,44100,44100,2.4293877551020406,2.4293877551020406,0.07857564,0.031640625,934.9125990263743,888.5580761462885,1100.859375,0.0065179234,-543.2292,88.75344,-16.112194,-18.052914,0.15345319,-27.977253,-55.070934,-48.62352,-27.124247,-12.618131,-14.49743,-12.900986,8.46002
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N1-D#4D#5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N1-D#4D#5_S1.mp3,44100,44100,2.0114285714285716,2.011428571428572,0.043538947,0.03541161548132184,893.1723407134393,910.6189707451414,1278.6267510775863,0.013683107,-564.78546,128.77979,26.639057,19.194847,25.908785,-13.776255,-50.77231,-41.154633,-16.654179,-16.815926,-16.994963,-5.507563,-14.643475
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N10-A5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N10-A5_S1.mp3,44100,44100,1.8285714285714285,1.8285714285714283,0.13488354,0.04849745352056962,2408.0196006953124,2689.0454344462723,4185.2097137064875,0.0034017654,-329.91113,56.347687,-88.8648,-21.508013,-54.407364,-30.47707,-48.1634,-13.452878,-2.9190838,24.351683,22.078863,14.858723,-1.7046129
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N10-A5_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N10-A5_S2.mp3,44100,44100,2.1681632653061222,2.1681632653061222,0.14894024,0.04631099598930481,2435.719664250799,2768.4760667315936,4488.348617145722,0.0028012104,-325.47998,54.399616,-87.71357,-23.10795,-65.03864,-36.093044,-53.48636,-11.087923,-4.179267,18.412872,19.216455,8.678273,-9.767729
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N2-F4F5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N2-F4F5_S1.mp3,44100,44100,2.27265306122449,2.27265306122449,0.0718502,0.025689572704081634,790.4186591769085,678.7774509208369,1204.1015625,0.012213131,-549.7378,130.7022,38.21669,1.9159843,3.535685,-18.833323,-53.540924,-48.692104,-15.557166,0.07479325,-13.815034,-29.294418,-29.601517
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N2-F4F5_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N2-F4F5_S2.mp3,44100,44100,2.3510204081632655,2.351020408163265,0.075201385,0.028378040332512317,861.9914039545719,643.1282969347711,1261.1243938577586,0.015455313,-542.7363,127.79095,37.795425,1.896678,0.08822842,-23.456774,-54.04205,-47.90721,-15.714719,-1.136512,-12.655425,-26.304422,-28.362492
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N3-G4_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N3-G4_S1.mp3,44100,44100,1.933061224489796,1.933061224489796,0.0787882,0.02583504865269461,802.2607163540084,786.5769400342816,1128.6235146893712,0.012097784,-541.05176,117.610825,14.2331295,3.8999896,-4.3766694,-42.403996,-54.225616,-27.088125,3.5663438,-9.483833,-38.39886,-25.702835,-17.919056
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N3-G4_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N3-G4_S2.mp3,44100,44100,1.9591836734693877,1.959183673469388,0.08938152,0.024026904585798817,732.4822791989517,741.7595975261495,1012.9524546967456,0.0021310132,-526.33044,109.49145,17.377218,13.19474,4.677966,-41.74325,-58.58174,-30.321518,-0.7173476,-10.332301,-31.482994,-21.581621,-20.220108
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N4-C5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N4-C5_S1.mp3,44100,44100,1.5151020408163265,1.5151020408163265,0.1067182,0.031279818702290074,882.9898458154381,773.1086093981662,1026.6899749522902,0.0009850882,-516.93774,85.0273,3.4449928,-9.698287,-5.13827,-22.340696,-41.176327,-47.430973,-39.241226,-30.305735,-28.716246,-17.095488,-3.1686904
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N4-C5_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N4-C5_S2.mp3,44100,44100,1.6457142857142857,1.6457142857142857,0.12450688,0.036473233934859156,1051.6215407031577,904.0357315036958,1432.716219190141,0.02362427,-512.3813,76.42838,4.041218,-8.29161,2.2272131,-15.9449,-44.146484,-47.509014,-30.671532,-25.41009,-33.722126,-27.445713,-8.319116
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N5-D#5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N5-D#5_S1.mp3,44100,44100,2.1420408163265305,2.1420408163265305,0.11891438,0.04312447212837838,1173.2393284957795,937.553766003234,1226.6942039695946,0.011245722,-502.5735,79.161285,-17.668781,-9.960056,-11.026911,-46.904858,-51.266617,-35.306755,-29.230532,-22.522604,-11.273353,11.199141,37.339592
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N5-D#5_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N5-D#5_S2.mp3,44100,44100,1.6457142857142857,1.6457142857142857,0.14227292,0.03480895136443662,1051.55169977211,1029.2199626258496,1101.2262048855634,0.0005614776,-473.78864,82.77604,-32.03094,-9.976177,-3.233735,-47.17981,-57.23869,-39.089775,-24.795904,-17.243895,-10.269277,6.310885,33.289852
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N6-F5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N6-F5_S1.mp3,44100,44100,2.1681632653061222,2.1681632653061222,0.15637422,0.04760350518048128,1331.375541541893,1167.174029795546,1455.276048629679,0.00955036,-489.46014,62.828407,-18.329018,-13.086917,-19.18244,-50.65295,-61.827293,-41.8524,-15.329276,10.529474,27.470419,39.31906,35.491425
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N7-G5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N7-G5_S1.mp3,44100,44100,2.1942857142857144,2.1942857142857144,0.10401205,0.049591385690789476,1978.5020570746294,2408.625588116053,3205.613949424342,0.0057795313,-452.96243,56.13566,-39.33714,-22.59061,-30.409458,-38.518856,-49.710075,-14.472407,-19.810022,13.372345,22.219843,35.91285,28.658567
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N7-G5_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N7-G5_S2.mp3,44100,44100,1.933061224489796,1.933061224489796,0.1113922,0.042170541729041916,1659.569823918557,2119.6626566380496,2681.3350837387725,0.0026502218,-456.87735,66.05683,-42.970055,-33.143833,-32.055458,-39.216667,-47.467567,-12.457061,-19.465744,13.335005,21.418257,38.2079,33.00513
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N8-D6_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N8-D6_S1.mp3,44100,44100,1.7763265306122449,1.7763265306122449,0.09215181,0.058010349025974024,3863.605582459267,3540.2536871761267,7980.428799715909,0.0016533259,-319.55963,-3.2097673,-147.47354,-36.96143,-72.30601,7.291231,-26.43653,40.330402,18.454319,22.54308,-9.477692,-9.609529,-13.639539
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N8-D6_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N8-D6_S2.mp3,44100,44100,1.933061224489796,1.933061224489796,0.09419017,0.06828627900449102,3875.616560684581,3327.8030879799885,7477.43702049027,0.006924183,-339.11572,-8.161749,-142.93678,-26.070774,-61.421818,13.509643,-19.17686,44.465084,27.924437,27.46791,-13.408311,-17.614471,-9.789412
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N9-B4_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N9-B4_S1.mp3,44100,44100,1.8024489795918368,1.8024489795918368,0.07845753,0.0269775390625,1339.2493626695527,1887.6322090612584,2347.9473407451924,0.0018268996,-420.54132,114.739395,-55.661873,-22.66831,5.4883204,-8.278719,-31.356083,-18.12169,-32.194717,-23.825773,-23.53435,-20.659859,-13.973267
input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N9-B4_S2.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Tr_Suling_69_P1_N9-B4_S2.mp3,44100,44100,2.0114285714285716,2.011428571428572,0.0486483,0.029532596982758622,1678.7442762460767,2054.0438373987868,2926.659314385776,0.0031585686,-414.70953,115.205154,-73.52132,-24.958078,2.6685205,-12.5796175,-28.298586,-10.506251,-27.944286,-19.430338,-22.775896,-25.49771,-15.895272
input\full\Suling_audios\Suling_audios\Ts_Suling_137-lower_P1_N1-D#4D#5_S1.mp3,Suling,NEITHER,False,input\full\Suling_audios\Suling_audios\Ts_Suling_137-lower_P1_N1-D#4D#5_S1.mp3,44100,44100,2.1942857142857144,2.1942857142857144,0.04944083,0.029815995065789472,809.4901070161728,841.0794241742026,1389.7982627467106,0.03119832,-596.9056,120.03098,66.4058,40.518524,22.791607,-5.0135255,-21.290651,-18.69727,-13.441705,-9.998425,-8.973719,-13.415668,-15.250773
